name,category,latitude,longitude
Ed's Elbow Room,bar,40.7723172,-73.9550167
Anand Indian Cuisine,restaurant,40.7723678,-73.955182
Una Pizza Napoletana,restaurant,40.7217167,-73.9884995
Abaya Thai,restaurant,40.7537597,-73.9935174
Glur Thai,restaurant,40.7411945,-73.9967198
NR,restaurant,40.7700616,-73.9550189
Trattoria Dell'Arte,restaurant,40.7652832,-73.9804165
H,restaurant,40.7613327,-73.9675293
Starbucks,cafe,40.757792,-73.9796085
TsuroTonTan,restaurant,40.7582536,-73.9807387
Yama Ramen,restaurant,40.7581457,-73.9806079
Cafe Alice,cafe,40.7565007,-73.9778114
Ippudo,restaurant,40.7564517,-73.9804099
Via Brasil,restaurant,40.7566081,-73.9806982
Nino's 46,restaurant,40.7568086,-73.9805692
Café Cello,cafe,40.7568104,-73.9811459
Starbucks,cafe,40.7588628,-73.9789097
Picky Barista,cafe,40.7984981,-73.9686236
Alice's Tea Cup To Go,cafe,40.7003629,-73.9932875
The Skinny Bar,bar,40.7215883,-73.9883313
Ankara #3,restaurant,40.7225587,-73.988108
Sushi Kai,restaurant,40.728599,-73.9860977
BLT Prime,restaurant,40.7715244,-73.9615969
Orsay,restaurant,40.7724091,-73.9605564
Melody's Piano Bar,bar,40.7710341,-73.9619458
Yefsi Estiatorio,restaurant,40.7710056,-73.9509459
Eli's Table,restaurant,40.7750684,-73.95648
Sophra Grill,restaurant,40.7466487,-73.9771934
5ive Spice,restaurant,40.7408703,-73.9814116
Vinateria,restaurant,40.8065375,-73.9540554
67 Orange Street,bar,40.8022415,-73.9567108
Cecil,restaurant,40.8047922,-73.9525262
Moca Bar & Lounge,restaurant,40.806371,-73.9536786
Motel Morris,restaurant,40.7410077,-73.9981275
Unknown,restaurant,40.7412449,-74.0053836
Cha Chang Tang,restaurant,40.7152633,-73.9988232
Sweet Chick,restaurant,40.7217365,-73.987391
Friedman’s,restaurant,40.7483305,-73.9905021
Kogame Ramen,restaurant,40.740654,-74.0042571
Unknown,cafe,40.7618661,-73.9730709
Sant Ambroeus,restaurant,40.7754041,-73.9629918
Burger & Lobster,restaurant,40.7558772,-73.9850095
Rezdôra,restaurant,40.7390943,-73.9893691
T2 tea,cafe,40.7238897,-73.9967151
Nobody Told Me,bar,40.8008066,-73.9651977
Tropical Sensation,restaurant,40.8008723,-73.9651512
Awash,restaurant,40.800689,-73.9652812
Raenu Thai,restaurant,40.7975001,-73.9680762
Mokja,restaurant,40.7977269,-73.9679197
The Chelsea House,restaurant,40.7931377,-73.9712655
Dive Bar,bar,40.7939248,-73.9707003
Miyako,restaurant,40.7911097,-73.9727374
Edgar's Cafe,cafe,40.791353,-73.9725728
Indian Tanpura,restaurant,40.7886366,-73.9745623
Gyu-Kaku,restaurant,40.7904105,-73.9732592
Sathi,restaurant,40.7362201,-73.9852797
Kitaro Sushi,restaurant,40.7868795,-73.9758248
Flor de Mayo,restaurant,40.7860372,-73.9764478
Le Botaniste,restaurant,40.7205314,-74.0003765
Zona de Cuba,restaurant,40.8188673,-73.9266015
Barolo,restaurant,40.7242457,-74.0023993
The New Amity Restaurant,restaurant,40.7798039,-73.9597899
Mighty Bowl,restaurant,40.7738414,-73.9595305
Berlin Under A,bar,40.7229722,-73.9859978
Pig n 'Whistle,bar,40.7580118,-73.9841151
K Rico Steakhouse,restaurant,40.7643751,-73.988007
Ryujin Brooklyn,restaurant,40.7111282,-73.9506003
Redd's Tavern,bar,40.7111208,-73.9506787
New Apolo Restaurant,restaurant,40.7108482,-73.9507667
Carneval,restaurant,40.7111122,-73.9507698
Bar Beau,restaurant,40.7169693,-73.9500958
Jimmy's Diner,restaurant,40.7176985,-73.9524081
Sai Gon Dep,restaurant,40.7477679,-73.9739443
The Grand Delancey,bar,40.7182693,-73.9881502
Luke's Lobster,restaurant,40.7841802,-73.9778051
Caledonia Bar,restaurant,40.7841195,-73.9778588
The Gin Mill,bar,40.7847131,-73.9774249
Unknown,bar,40.7136326,-73.9525044
Momoya,restaurant,40.7840363,-73.9774282
Sandwell,cafe,40.78367,-73.9781784
Jake's Dilemma,bar,40.7843285,-73.977698
Piccola Cuccina Estiatorio,restaurant,40.72461,-74.0030234
Jam Rock Cafe,cafe,40.8327737,-73.9135292
Caffeine on The Concourse,cafe,40.8327788,-73.9201009
Las Chilangas,restaurant,40.7019067,-73.9064015
Bee Cafe,cafe,40.7474297,-73.9030501
Republic of Booza,cafe,40.7170895,-73.961193
Taqueria al Pastor,restaurant,40.7033983,-73.9180101
Peter McManus Cafe,restaurant,40.7418314,-73.9975703
Club Luz,bar,40.8336525,-73.914025
Emmy Squared,restaurant,40.7259556,-73.9867236
Suki Sushi,restaurant,40.7745346,-73.948381
Joe & The Juice,cafe,40.7880551,-73.9537505
Bar Primi,restaurant,40.7256687,-73.991784
Anima Mundi,cafe,40.7232721,-73.9507783
Greenpoint Brewery,bar,40.7284503,-73.9595287
Brooklyn Bagel & Coffee Company,restaurant,40.76469,-73.9169875
T-Swirl Crepe,restaurant,40.7646627,-73.9169255
MaLa Project,restaurant,40.72713,-73.9854213
Lenz's Delicatessen,restaurant,40.7336058,-73.9775005
Argo Tea,cafe,40.7414369,-73.9744358
Zoe Café and Hookah Lounge,cafe,40.807773,-73.9531593
Clay,restaurant,40.8094423,-73.9537567
AOI Kitchen,restaurant,40.7268711,-73.987535
Unknown,bar,40.7559966,-73.9941587
Long Spring Garden,restaurant,40.7458794,-73.9019159
Home Kitchen,restaurant,40.7780696,-73.9560043
Quality Eats,restaurant,40.734487,-74.0000708
Las Panteras Negras,restaurant,40.792726,-73.9406769
Agaveria La Diagonal,restaurant,40.8060758,-73.9530327
MIGHTY Bowl,restaurant,40.7298889,-74.0003515
Ramen Takumi,restaurant,40.7307321,-73.9953031
Kung Fu Tea,cafe,40.7306776,-73.9952135
Bowllin',restaurant,40.7305854,-73.9950403
Dame,restaurant,40.7290052,-74.0014767
Lao Ma Spicy,restaurant,40.7309117,-73.9934941
Yaso Noodle Bar,restaurant,40.7302173,-73.9940092
Li'l Jay's Cafe,cafe,40.7710875,-73.9905939
Barbounia,restaurant,40.7382829,-73.9880343
Farmers & the Fish,restaurant,40.7379953,-73.9876977
MoMo,restaurant,40.7378703,-73.9877775
Union Square Cafe,cafe,40.7377576,-73.9878579
Boucherie,restaurant,40.7373226,-73.9881724
Irvington,restaurant,40.7365859,-73.9887196
CAVA,restaurant,40.7408801,-73.9855827
Perk,cafe,40.729577,-73.9788303
Bobby's Night Out,bar,40.7254543,-73.9780492
Mikado,restaurant,40.7372427,-73.9971516
Biao Sugar,cafe,40.7482654,-73.9884306
Dr. Smood,cafe,40.7442688,-73.9891139
Casa Theodoro Pizzaria & Brazilian Eatery,restaurant,40.7569116,-73.906757
Publique,cafe,40.8072257,-73.9596805
Klong,restaurant,40.7293986,-73.9892603
Senn Thai Comfort Food,restaurant,40.7850269,-73.9771886
Land Thai Kitchen,restaurant,40.784963,-73.9772434
Crema Brooklyn,cafe,40.7230127,-73.9456976
Dar 525,restaurant,40.7230828,-73.9453034
Ms. Ohho,restaurant,40.7247426,-73.9475591
Starbucks,cafe,40.7691681,-73.9882442
The Boil,restaurant,40.7301569,-73.9941457
South of the Clouds,restaurant,40.7326017,-73.9974121
Ringolevio,restaurant,40.7190611,-73.9433506
FourFiveSix,bar,40.7191201,-73.9431975
Dough Vale,restaurant,40.7093286,-73.9540657
Hao Noodle,restaurant,40.7334356,-73.9999276
Babbalucci,restaurant,40.8088971,-73.9450332
Morty's Wine & Beer Bar,bar,40.772094,-73.9906024
Starbucks,cafe,40.7728466,-73.9898648
Friedman's,restaurant,40.7731777,-73.989566
Pick A Bagel,restaurant,40.7732349,-73.989524
Le Soleil,restaurant,40.7686023,-73.988717
Casabianca,restaurant,40.7685334,-73.9887733
Jua,restaurant,40.7397337,-73.9878018
Atoboy,restaurant,40.7436985,-73.9845074
Crown Shy,restaurant,40.706227,-74.0075097
No Pork Kitchen,restaurant,40.7931128,-73.9408588
Tastings NYC,restaurant,40.7934903,-73.9409967
Serengeti Teas & Spices,cafe,40.8058245,-73.9412641
Alibi Lounge,bar,40.8178209,-73.9422219
Forever Taste Restaurant,restaurant,40.7129251,-73.9899262
Madison St Pizza,restaurant,40.7128689,-73.9888428
El Castillo De Manhattan,restaurant,40.7128198,-73.9895012
Haymaker,restaurant,40.748746,-73.9952843
Ninth Street Espresso,cafe,40.7483337,-73.9937884
Perfect Picnic,restaurant,40.7944156,-73.9628889
Rolls & Bowls,restaurant,40.7718581,-73.9855139
Moko,restaurant,40.7288045,-73.9872898
Il Gnoccochi,restaurant,40.7987711,-73.9423685
Starbucks,cafe,40.740175,-73.9868031
Spin,cafe,40.7402786,-73.9870432
Sophie's Cuban Cuisine,restaurant,40.7406022,-73.9877902
Snowfox Cafe,cafe,40.7407221,-73.9880906
Dish Restaurant,restaurant,40.7436917,-73.9999031
el coco,restaurant,40.7435443,-73.9995047
Charm's,restaurant,40.7434956,-73.9995423
Terremoto Coffee,cafe,40.7408507,-74.0033241
Taq,restaurant,40.7151708,-74.0104716
Vcafe,restaurant,40.7184168,-74.0102722
Zona Tribeca,restaurant,40.7186643,-74.0102017
Walters,restaurant,40.7493415,-73.995763
Unknown,restaurant,40.7494967,-73.9956416
Rowdy Rooster Indian Fried Chicken,restaurant,40.7490376,-73.9902532
Brother’s Pizza,restaurant,40.7696498,-73.9310661
Unknown,restaurant,40.7687305,-73.9314667
Ecuadorian Restaurant,restaurant,40.7558766,-73.9194924
Starbucks,cafe,40.7657315,-73.9309349
Tacombi,restaurant,40.7046131,-74.0116878
Coffee & Cake,cafe,40.771319,-73.9222831
El Rey,restaurant,40.7712572,-73.9220526
Xing Chef,restaurant,40.7698472,-73.9020301
Unknown,restaurant,40.769287,-73.9007471
Sakura,restaurant,40.7746021,-73.9083052
Tootles & French,restaurant,40.7741313,-73.9076189
Lefkos Pyrgos,restaurant,40.7751791,-73.9096244
Sonbob’s,cafe,40.7672465,-73.9171552
noreetuh,restaurant,40.7273102,-73.9852896
The Barn,cafe,40.7722798,-73.9206498
Hunan “K”,restaurant,40.7410384,-73.9040792
Macoletta,restaurant,40.7731535,-73.9163771
Thai Farm Kitchen Seaport,restaurant,40.7082346,-74.0016985
Poke Bowl,restaurant,40.7372559,-73.9910466
Cacio e Pepe,restaurant,40.7306355,-73.9859173
Socarrat Paella Bar,restaurant,40.7244928,-73.9950083
Upscale International Cafe,restaurant,40.7527882,-73.9062781
Pacific Moon,restaurant,40.7511863,-73.902685
Twisted Mexican Grill,restaurant,40.7723874,-73.9265965
Casa De Chef,restaurant,40.7462539,-73.9000459
Taqueria Diana,restaurant,40.7142028,-73.9556881
Starbucks,cafe,40.8638139,-73.9752091
Spice,restaurant,40.710754,-73.9638048
Hamachi 34,restaurant,40.7472523,-73.9822072
Gogi,restaurant,40.7536287,-73.9912381
Sakura Of Japan,restaurant,40.7546559,-73.9912359
Pizzacafe,restaurant,40.7542417,-73.9917234
Go! Go! Curry!,restaurant,40.7546364,-73.9911871
Blue Maiz Kitchen,restaurant,40.7554759,-73.990837
McKenna’s Bar,bar,40.7394065,-74.0021129
Grace's,bar,40.7394377,-74.0021913
The Café @ Cornell Tech,cafe,40.7553536,-73.9564818
La Mercerie,cafe,40.7202081,-74.0021478
Milano's Bar,bar,40.724629,-73.9946134
Angel of Harlem,restaurant,40.8080588,-73.9524756
Crab du Jour,restaurant,40.810819,-73.9509742
Barzola,restaurant,40.7612692,-73.9235628
Omonia Cafe,cafe,40.7611903,-73.9240141
AO Organic Japanese,restaurant,40.7527533,-73.9875518
Burger City,restaurant,40.7127496,-73.9061711
Rome,restaurant,40.8612794,-73.9880309
Nakahara,restaurant,40.8612567,-73.9880531
China Taste,restaurant,40.8612216,-73.9880732
Unknown,cafe,40.8616773,-73.9882304
Unknown,restaurant,40.8618402,-73.9883619
Mughlai,restaurant,40.7397511,-73.9822372
Pick a Bagel,cafe,40.7383947,-73.9825269
Zest Ramen,restaurant,40.7181242,-73.9918666
Poetica Coffee,cafe,40.7137246,-73.9494826
Yummy Yummy in my Tummy,restaurant,40.7146707,-73.9516495
M Noodle Shop,restaurant,40.71419,-73.9506347
London Tandoori,restaurant,40.7139473,-73.9511599
La Cafeteria by de Mole,restaurant,40.7627267,-73.9128114
Golden Dragon Kitchen,restaurant,40.7139526,-73.955277
Milk Bar,restaurant,40.7139434,-73.9554597
Savory Thai,restaurant,40.7139481,-73.9555594
Kokomo,restaurant,40.7219904,-73.9597438
Cafe Benne,cafe,40.8498919,-73.9681396
Fudgarten,restaurant,40.8499363,-73.9683495
Caffè Palermo,cafe,40.7190027,-73.9973094
Angelo's,restaurant,40.7189102,-73.9973496
Bellacio,restaurant,40.7189295,-73.9976487
Puglia,restaurant,40.7181753,-73.9976755
Buona Notte,restaurant,40.7177738,-73.9980262
Manolo's Pizza,restaurant,40.7176091,-73.9984198
Tiger Sugar,cafe,40.7171319,-73.9981749
Da Long Yi Hot Pot,restaurant,40.7166189,-73.9966791
BBQ CHICKEN FORT LEE,restaurant,40.8453636,-73.9785636
Monte Carlo Diner,restaurant,40.7938421,-73.9398645
Enzo Bruni La Pizza Gourmet,restaurant,40.7834235,-73.947941
Sushi Dairo,restaurant,40.7360172,-73.9854336
Taqueria Gramercy,restaurant,40.7362675,-73.9852525
Mel's Burger Bar,restaurant,40.7710239,-73.9565119
Starbucks,cafe,40.7364893,-73.9784178
Boqueria,restaurant,40.77152,-73.9561132
Lusardi's,restaurant,40.7724145,-73.9554921
Hanabi,restaurant,40.7710568,-73.9564846
Frank's Pizza at Shadyside,restaurant,40.8098285,-73.9901976
Rebecca's,restaurant,40.8089668,-73.9909253
Pa De Thai Restaurant,restaurant,40.8094852,-73.9904903
Cafe Archetypus,restaurant,40.8095461,-73.9904412
Food for Life,restaurant,40.8096706,-73.9903383
Porto by Antonio,restaurant,40.804925,-73.993408
Gaia Italian Cafè,cafe,40.7222054,-73.9821254
Avenue D Pizza,restaurant,40.7205741,-73.9784977
New Chinatown,restaurant,40.7204948,-73.978558
Eastpoint,bar,40.7222739,-73.9830893
L'Atelier de Joël Robuchon,restaurant,40.7431114,-74.0078356
Madame Bonté Café,cafe,40.7832576,-73.9475535
A-Jiao Sichuan Cuisine,restaurant,40.7831068,-73.9481432
The Red Grill,restaurant,40.7793403,-73.9509033
Prince Tea House,cafe,40.7189751,-73.9947937
Casa Bocada,restaurant,40.7194963,-73.9946356
Starbucks,cafe,40.7515183,-73.9949349
P.J. Clarke’s,restaurant,40.7715266,-73.982747
Llama San,restaurant,40.7322375,-74.0007701
Le Pain Quotidien,cafe,40.7727091,-73.9816717
King,restaurant,40.7275806,-74.0034217
sLICe,restaurant,40.7590267,-73.9194594
Toast & Roast,cafe,40.761568,-73.9242011
sek'ənd sun,restaurant,40.7615076,-73.9240826
Nuevo Jardin De China Restaurant,restaurant,40.7615956,-73.9242634
Bad Habits Astoria,bar,40.7616206,-73.9243276
Savida,restaurant,40.7165611,-74.0076634
Dilli Bistro,restaurant,40.7156689,-74.0075739
Soup & Gyro,restaurant,40.7157083,-74.0075514
Burrito Mariachi,restaurant,40.7157901,-74.0070493
Akimoto Sushi,restaurant,40.7157534,-74.0070887
Fresh Curry,restaurant,40.7156736,-74.0071471
1803,restaurant,40.7154295,-74.0072402
Tavern On Reade,restaurant,40.7148666,-74.0066475
Gran Morsi,restaurant,40.7143289,-74.0077874
Dark Horse,restaurant,40.713638,-74.0080761
Little Italy Pizza,restaurant,40.7130755,-74.0083507
Five & Dime,bar,40.7126108,-74.008134
H K Wonton Garden,restaurant,40.7164477,-73.9991412
Tonii's Fresh Rice Noodle,restaurant,40.7156559,-73.9989589
PhoBar,restaurant,40.7152366,-73.9989864
Hop Kee,restaurant,40.7144157,-73.9990521
Noodle Village,restaurant,40.7141756,-73.9988776
Pinklady Cheese Tart,restaurant,40.7140958,-73.9989117
Wok Wok Southeast Asian Kitchen,restaurant,40.7140513,-73.9988292
Chinese Tuxedo,restaurant,40.7143245,-73.998035
Juku,restaurant,40.7145994,-73.9995122
Asia Roma,restaurant,40.7148391,-73.9995232
Chipilo,restaurant,40.7151452,-73.9995275
波記潮州小食,restaurant,40.7158511,-73.9986411
WK,restaurant,40.7153415,-73.9985703
Yeah Shanghai Deluxe,restaurant,40.7155413,-73.9984504
Sweet House Drinks and Desserts,restaurant,40.7154484,-73.9982419
Kong Sihk Tong,restaurant,40.715404,-73.9981108
Yunshang Rice Noodle,restaurant,40.7152603,-73.997673
Cafe Hong Kong,restaurant,40.7152049,-73.9975319
Shinsen Sushi Izakaya & Bar,restaurant,40.7155856,-73.9967114
Joe's Shanghai,restaurant,40.7156823,-73.9966551
Chikarashi Isso at Hotel 50 Bowery,restaurant,40.715936,-73.9965677
Sushi Noz,restaurant,40.7738874,-73.9581318
Noz Market,restaurant,40.773817,-73.9579582
Tri Dim Shanghai,restaurant,40.7739606,-73.9578708
Rothschild TLV,restaurant,40.7745082,-73.9590066
Wrap-N-Run Grill,restaurant,40.7744055,-73.9591389
Eli's Night Shift,restaurant,40.7744968,-73.9573847
Due,restaurant,40.7746639,-73.9572619
Emmy Squared–Upper East Side,restaurant,40.7755873,-73.9565983
Antonucci Cafe,restaurant,40.7756861,-73.9567751
Sistina,restaurant,40.7777128,-73.9616509
E.A.T.,cafe,40.7773359,-73.9615905
Serafina Juice Bar,restaurant,40.7760832,-73.9625104
Three Guys,restaurant,40.7741366,-73.963997
Caravaggio,restaurant,40.7733732,-73.9647547
Via Quadronno,restaurant,40.7727444,-73.965157
Avena,restaurant,40.7680543,-73.9686238
Altesi,restaurant,40.7667433,-73.9696115
Supreme Snail Emporium,restaurant,40.7662456,-73.9713791
Amaranth,restaurant,40.765752,-73.9703344
Avra Madison Estiatorio,restaurant,40.7644233,-73.9717418
Freds Madison Avenue,restaurant,40.7645918,-73.9714574
LAVO Italian Restaurant,restaurant,40.7630246,-73.9713066
The Garden,restaurant,40.762177,-73.9714951
Serafina Osteria,restaurant,40.7627413,-73.9716949
Peperino,restaurant,40.7727893,-73.9906757
Alan's Farmland Limited,restaurant,40.7699626,-73.9839332
Marea,restaurant,40.7675041,-73.9811088
Super Taste,restaurant,40.7151467,-73.9933719
Kuih Cafe,restaurant,40.7159151,-73.9929989
S. Wan Cafe,cafe,40.717267,-73.9925517
99 Favor Taste,restaurant,40.7176228,-73.9925201
New Kim Tuong,restaurant,40.71745,-73.9943952
New York Canton Lounge,restaurant,40.7162473,-73.9979811
Kingwuu,restaurant,40.7173742,-73.9997709
HUMBLE FISH,restaurant,40.7200227,-74.0034996
Antique Garage,restaurant,40.7197223,-74.0039458
Macao,restaurant,40.719643,-74.0040209
Belle Reve,restaurant,40.7195038,-74.0041037
Grand Kosher Cafe,restaurant,40.7147579,-73.9821321
A. 1. PIZZA SHOP,restaurant,40.7149914,-73.9828256
East Side Glatt,restaurant,40.7149749,-73.9827649
Ernesto's,restaurant,40.7143271,-73.9854388
May Kaidee,restaurant,40.7141554,-73.9874744
Cater to You,restaurant,40.7100736,-74.0055035
Camila's Tasting Room,restaurant,40.8277391,-73.9461261
Freedom Deli 2,restaurant,40.8311981,-73.9410187
Savory Fried Chicken & Grill,restaurant,40.8284252,-73.9455705
Wimpy's,restaurant,40.8287,-73.9454264
Savory,restaurant,40.8292395,-73.9450264
Sita Thai,restaurant,40.8288048,-73.9491362
Uptown Bourbon,bar,40.8294475,-73.9486657
Crown Fried Chicken,restaurant,40.829518,-73.9486476
Yellow Banana,restaurant,40.8293505,-73.9487609
At The Wallace,restaurant,40.8286652,-73.948469
The Honey Well,restaurant,40.8284805,-73.9486189
The Handpulled Noodle,restaurant,40.8284123,-73.94869
Jumbos Pizza Coffee Shop,restaurant,40.8280217,-73.9489143
Broadway Wholesome Food & Beer Garden,restaurant,40.8275316,-73.9493119
Tacos Azteca Food Truck,restaurant,40.8272038,-73.949673
Sing Wah Kitchen,restaurant,40.8276305,-73.9499637
Mamasushi,restaurant,40.8274612,-73.9502495
New York Gourmet Deli,restaurant,40.8085008,-73.9489844
Savanna Raes,restaurant,40.8083041,-73.9492718
Red Star,restaurant,40.8076883,-73.9496777
Knew King Wok,restaurant,40.8064714,-73.9498101
Dominie's Hoek,bar,40.7435557,-73.9536593
Tao Downtown,restaurant,40.7423232,-74.0041344
Palermo,restaurant,40.7771072,-73.9213493
Kinship Coffee,cafe,40.7769144,-73.9214749
Meet The Meat,restaurant,40.7770454,-73.9214452
Porto Bello Pizzaria,restaurant,40.7705111,-73.9042524
Ichiran,restaurant,40.7483096,-73.9904415
Rolo's,restaurant,40.7019307,-73.9034953
Dun Huang,restaurant,40.8110353,-73.9582026
Mellow Tea,restaurant,40.8110692,-73.9581775
West Place,restaurant,40.811599,-73.9578096
Alewife Brewing,bar,40.746969,-73.9253569
D-Lite Cafe,cafe,40.7568961,-73.91424
New York City Bagel Coffee House,cafe,40.7589383,-73.9186347
New Ho Wah,restaurant,40.75827,-73.9171947
Tamashi Ramen,restaurant,40.7627202,-73.9266573
Dahlia Mexican Restaurant,restaurant,40.7020563,-73.9242864
Thai Hot Box,restaurant,40.7812501,-73.9524521
Hole In The Wall,restaurant,40.714452,-73.9614832
CAVA,restaurant,40.7528591,-73.9875245
The Craftsman,bar,40.8146576,-73.9593713
Black Press Coffee,cafe,40.7780161,-73.978577
Dive 106,bar,40.8007289,-73.9657309
Roberta's Domino Park,restaurant,40.7162725,-73.9666657
Starbucks,cafe,40.7452485,-73.9822953
Mika,bar,40.7049847,-73.9319496
BangBang Bangkok,restaurant,40.7151004,-73.962475
La Superior,restaurant,40.7135569,-73.9636247
Lovely Day,restaurant,40.7217995,-73.9943861
Conmigo,restaurant,40.7778653,-73.9488853
New Win Shing,restaurant,40.7557631,-73.9124618
Torch & Crown Brewing Company,bar,40.7261365,-74.0043283
The Gyro Project,restaurant,40.8563646,-73.9680411
Pumkin Blossom Bistro,restaurant,40.8564463,-73.9674939
Pho Today,restaurant,40.8563859,-73.9673062
Nón Lá,restaurant,40.7252756,-73.9875315
Boba Land,cafe,40.8444019,-74.0001985
Pho 32,restaurant,40.8465107,-73.9991347
Shaburo,restaurant,40.8477081,-73.9848379
Menya Sandaime,restaurant,40.8492007,-73.9844064
Yamyam Chicken,restaurant,40.8497293,-73.9844387
Pelicana Chicken,restaurant,40.8412743,-73.9882388
Brownstone Pancake Factory,restaurant,40.8247073,-73.9752685
Blackbeard Ramen,restaurant,40.8243522,-73.9876881
Doña Antonia,restaurant,40.7942467,-74.0048554
Punta Cana,restaurant,40.8557621,-73.9676989
Romano Pizza,restaurant,40.7753806,-74.0198225
On The Rocks,bar,40.7637689,-73.9922272
Daly's Pub,bar,40.7623557,-73.9253272
Starbucks,cafe,40.7594589,-73.9700026
Glaze,restaurant,40.7592021,-73.9701987
Starbucks,cafe,40.7567499,-73.9726202
Starbucks,cafe,40.7522546,-73.9752551
Grk,restaurant,40.753091,-73.9746536
Gregorys Coffee,cafe,40.7514356,-73.9764854
